antenna,start_gpstime,stop_gpstime,status
HB336,1214481618,,not_connected
HB329,1214481618,,not_connected
HA330,1000000000,1214481618.0,not_connected
HA330,1214481618,,not_connected
HA331,1214481618,,not_connected
HB332,1214481618,,not_connected
HB324,1214481618,,not_connected
HA325,1214481618,,not_connected
HA326,1214481618,,not_connected
HA327,1000000000,1214481618.0,not_connected
HA327,1214481618,,not_connected
HB328,1214481618,,not_connected
HB320,1214481618,,not_connected
HB321,1214481618,,not_connected
HB322,1214481618,,not_connected
HB323,1000000000,1214481618.0,not_connected
HB323,1214481618,,not_connected
HH0,1214481618,1235476818.0,not_connected
HH11,1214481618,1235476818.0,not_connected
HH26,1214481618,1235476818.0,not_connected
HH30,1235476818,,needs_checking
HH106,1214481618,1242043218.0,not_connected
HH124,1214481618,1242043218.0,not_connected
HH122,1214481618,1249300818.0,not_connected
HH85,1214481618,1252756818.0,not_connected
HH123,1214481618,1252756818.0,not_connected
HH82,1214481618,1254225618.0,not_connected
HH117,1214481618,1254225618.0,not_connected
HH55,1214481618,1254139218.0,not_connected
HH71,1214481618,1254139218.0,not_connected
HH83,1254225618,1259620818.0,needs_checking
HH83,1259620818,1259694738.0,not_connected
HH53,1214481618,1260196938.0,not_connected
HH66,1214481618,1260196938.0,not_connected
HH67,1214481618,1260196938.0,not_connected
HH46,1214481618,1262637738.0,not_connected
HH54,1254139218,1262637738.0,not_connected
HH55,1254139218,1262637738.0,not_connected
HH69,1254139218,1262637738.0,not_connected
HH70,1254139218,1262637738.0,not_connected
HH71,1254139218,1262637738.0,not_connected
HH0,1235476818,1264193598.0,needs_checking
HH2,1235476818,1264193598.0,needs_checking
HH11,1235476818,1264193598.0,needs_checking
HH12,1235476818,1264193598.0,needs_checking
HH13,1235476818,1264193598.0,needs_checking
HH23,1235476818,1264193598.0,needs_checking
HH24,1235476818,1264193598.0,needs_checking
HH25,1235476818,1264193598.0,needs_checking
HH26,1235476818,1264193598.0,needs_checking
HH37,1260196938,1264193598.0,passed_checks
HH38,1260200538,1264193598.0,passed_checks
HH40,1254139218,1264193598.0,not_connected
HH41,1254139218,1264193598.0,not_connected
HH42,1254139218,1264193598.0,not_connected
HH53,1260196938,1264193598.0,needs_checking
HH57,1254139218,1264193598.0,not_connected
HH65,1260196938,1264193598.0,passed_checks
HH81,1254225618,1264193598.0,needs_checking
HH82,1254225618,1264193598.0,needs_checking
HH83,1259694738,1264193598.0,needs_checking
HH84,1249300818,1264193598.0,needs_checking
HH85,1252756818,1264193598.0,needs_checking
HH86,1252756818,1264193598.0,needs_checking
HH90,1252756818,1264193598.0,needs_checking
HH91,1252756818,1264193598.0,needs_checking
HH92,1260290538,1264193598.0,passed_checks
HH93,1260290538,1264193598.0,passed_checks
HH94,1260290538,1264193598.0,passed_checks
HH98,1254225618,1264193598.0,needs_checking
HH99,1254225618,1264193598.0,needs_checking
HH100,1254225618,1264193598.0,needs_checking
HH101,1249300818,1264193598.0,needs_checking
HH102,1252756818,1264193598.0,needs_checking
HH103,1252756818,1264193598.0,needs_checking
HH104,1252756818,1264193598.0,needs_checking
HH105,1252756818,1264193598.0,needs_checking
HH106,1242043218,1264193598.0,needs_checking
HH107,1242043218,1264193598.0,needs_checking
HH108,1242129618,1264193598.0,needs_checking
HH109,1260290538,1264193598.0,passed_checks
HH110,1260290538,1264193598.0,needs_checking
HH111,1260290538,1264193598.0,passed_checks
HH112,1260290538,1264193598.0,passed_checks
HH116,1254225618,1264193598.0,needs_checking
HH117,1254225618,1264193598.0,needs_checking
HH118,1254225618,1264193598.0,needs_checking
HH120,1252756818,1264193598.0,needs_checking
HH121,1249300818,1264193598.0,needs_checking
HH122,1249300818,1264193598.0,needs_checking
HH123,1252756818,1264193598.0,needs_checking
HH124,1242043218,1264193598.0,needs_checking
HH126,1242043218,1264193598.0,needs_checking
HH127,1260290538,1264193598.0,needs_checking
HH128,1260290538,1264193598.0,needs_checking
HH129,1260290538,1264193598.0,needs_checking
HH130,1260290538,1264193598.0,passed_checks
HH138,1254225618,1264193598.0,needs_checking
HH44,1262637738,1264898538.0,passed_checks
HH59,1214481618,1262637738.0,not_connected
HH60,1214481618,1262637738.0,not_connected
HH72,1254139218,1262637738.0,not_connected
HH0,1264193598,,digital_maintenance
HH1,1235476818,1264193598.0,needs_checking
HH1,1264193598,,digital_maintenance
HH2,1264193598,,digital_maintenance
HH12,1264193598,,digital_maintenance
HH13,1264193598,,digital_maintenance
HH14,1264193598,,digital_maintenance
HH23,1264193598,,digital_maintenance
HH25,1264193598,,digital_maintenance
HH26,1264193598,,digital_maintenance
HH36,1260196938,1264193598.0,passed_checks
HH36,1264193598,,RF_ok
HH37,1264193598,,RF_ok
HH38,1264193598,,RF_ok
HH39,1264193598,,digital_maintenance
HH42,1264193598,,RF_maintenance
HH50,1264193598,,dish_ok
HH51,1260196938,1264193598.0,passed_checks
HH51,1264193598,,RF_ok
HH52,1264193598,,RF_maintenance
HH54,1262637738,1264193598.0,passed_checks
HH55,1262637738,1264193598.0,passed_checks
HH55,1264193598,,RF_maintenance
HH56,1254139218,1264193598.0,not_connected
HH57,1264193598,,RF_maintenance
HH66,1260196938,1264193598.0,passed_checks
HH67,1260196938,1264193598.0,passed_checks
HH67,1264193598,,RF_ok
HH69,1262637738,1264193598.0,passed_checks
HH70,1262637738,1264193598.0,passed_checks
HH71,1262637738,1264193598.0,passed_checks
HH71,1264193598,,RF_maintenance
HH72,1262637738,1264193598.0,passed_checks
HH81,1264193598,,digital_maintenance
HH82,1264193598,,digital_maintenance
HH83,1264193598,,digital_maintenance
HH87,1249300818,1264193598.0,needs_checking
HH88,1252756818,1264193598.0,needs_checking
HH89,1242043218,1264193598.0,needs_checking
HH98,1264193598,,digital_maintenance
HH99,1264193598,,digital_maintenance
HH100,1264193598,,digital_maintenance
HH110,1264193598,,RF_maintenance
HH117,1264193598,,digital_maintenance
HH118,1264193598,,digital_maintenance
HH119,1254225618,1264193598.0,needs_checking
HH119,1264193598,,digital_maintenance
HH125,1242043218,1264193598.0,needs_checking
HH127,1264193598,,RF_maintenance
HH128,1264193598,,RF_maintenance
HH130,1264193598,,RF_maintenance
HH137,1254225618,1264193598.0,needs_checking
HH84,1264193598,1264236138.0,digital_maintenance
HH85,1264193598,1264236138.0,digital_maintenance
HH86,1264193598,1264236138.0,digital_maintenance
HH87,1264193598,1264236138.0,digital_maintenance
HH101,1264193598,1264236138.0,digital_maintenance
HH102,1264193598,1264236138.0,digital_maintenance
HH103,1264193598,1264236138.0,digital_maintenance
HH104,1264193598,1264236138.0,digital_maintenance
HH120,1264193598,1264236138.0,digital_maintenance
HH121,1264193598,1264236138.0,digital_maintenance
HH122,1264193598,1264236138.0,digital_maintenance
HH123,1264193598,1264236138.0,digital_maintenance
HH135,1214481618,1264236138.0,not_connected
HH136,1214481618,1264236138.0,not_connected
HH139,1214481618,1264236138.0,not_connected
HH60,1262637738,1264898538.0,passed_checks
HH73,1262637738,1264898538.0,passed_checks
HH68,1264193598,1264948938.0,dish_ok
HH24,1264193598,1265056938.0,digital_maintenance
HH40,1264193598,1265056938.0,RF_maintenance
HH41,1264193598,1265056938.0,RF_maintenance
HH54,1264193598,1265056938.0,RF_maintenance
HH56,1264193598,1265056938.0,RF_maintenance
HH69,1264193598,1265056938.0,RF_maintenance
HH70,1264193598,1265056938.0,RF_maintenance
HH84,1264236138,1265132538.0,RF_maintenance
HH86,1264236138,1265132538.0,RF_maintenance
HH87,1264236138,1265132538.0,RF_maintenance
HH92,1264193598,1265132538.0,RF_maintenance
HH94,1264193598,1265132538.0,RF_maintenance
HH102,1264236138,1265132538.0,RF_maintenance
HH103,1264236138,1265132538.0,RF_maintenance
HH112,1264193598,1265132538.0,RF_maintenance
HH120,1264236138,1265132538.0,RF_maintenance
HH121,1264236138,1265132538.0,RF_maintenance
HH123,1264236138,1265132538.0,RF_maintenance
HH135,1264236138,1265467338.0,RF_maintenance
HH136,1264236138,1265467338.0,RF_maintenance
HH53,1264193598,1265575338.0,RF_maintenance
HH65,1264193598,1265575338.0,RF_ok
HH66,1264193598,1265575338.0,RF_ok
HH11,1264193598,1265582538.0,digital_maintenance
HH116,1264193598,1265582538.0,digital_maintenance
HH137,1264193598,1265582538.0,digital_maintenance
HH138,1264193598,1265582538.0,digital_maintenance
HH106,1264193598,1265600538.0,digital_maintenance
HH126,1264193598,1265600538.0,digital_maintenance
HH85,1264236138,1266500538.0,RF_maintenance
HH104,1264236138,1266504138.0,RF_maintenance
HH122,1264236138,1266504138.0,RF_maintenance
HH88,1264193598,1267299738.0,digital_maintenance
HH89,1264193598,1267299738.0,digital_maintenance
HH108,1264193598,1267299738.0,digital_maintenance
HH124,1264193598,1267299738.0,digital_maintenance
HH125,1264193598,1267299738.0,digital_maintenance
HH101,1264236138,1267897338.0,RF_maintenance
HH139,1264236138,,RF_maintenance
HH140,1214481618,1264236138.0,not_connected
HH140,1264236138,,RF_maintenance
HH141,1214481618,1264236138.0,not_connected
HH141,1264236138,,RF_maintenance
HH142,1264236138,,RF_maintenance
HH143,1264236138,,RF_maintenance
HH146,1264236138,,RF_maintenance
HH147,1264236138,,RF_maintenance
HH148,1264236138,,RF_maintenance
HH149,1264236138,,RF_maintenance
HH150,1264236138,,RF_maintenance
HH159,1264236138,,RF_maintenance
HH161,1264236138,,RF_maintenance
HH166,1264236138,,RF_maintenance
HH167,1264236138,,RF_maintenance
HH168,1264236138,,RF_maintenance
HH169,1214481618,1264236138.0,not_connected
HH169,1264236138,,RF_maintenance
HH170,1264236138,,RF_maintenance
HH176,1264236138,,RF_maintenance
HH178,1264236138,,RF_maintenance
HH180,1214481618,1264236138.0,not_connected
HH180,1264236138,,RF_maintenance
HH183,1264236138,,RF_maintenance
HH184,1264236138,,RF_maintenance
HH186,1214481618,1264236138.0,not_connected
HH186,1264236138,,RF_maintenance
HH187,1264236138,,RF_maintenance
HH188,1264236138,,RF_maintenance
HH189,1264236138,,RF_maintenance
HH190,1264236138,,RF_maintenance
HH191,1214481618,1264236138.0,not_connected
HH191,1264236138,,RF_maintenance
HH45,1262637738,1264898538.0,passed_checks
HH46,1262637738,1264898538.0,passed_checks
HH58,1262637738,1264898538.0,passed_checks
HH59,1262637738,1264898538.0,passed_checks
HH74,1262637738,1264898538.0,passed_checks
HH74,1264898538,,RF_maintenance
HH75,1262637738,1264898538.0,passed_checks
HH68,1264948938,,RF_ok
HH24,1265056938,,RF_maintenance
HH40,1265056938,,RF_ok
HH41,1265056938,,RF_ok
HH43,1264898538,1265056938.0,dish_maintenance
HH43,1265056938,,RF_ok
HH44,1264898538,1265056938.0,RF_maintenance
HH44,1265056938,,RF_ok
HH45,1264898538,1265056938.0,RF_maintenance
HH45,1265056938,,RF_ok
HH46,1264898538,1265056938.0,RF_maintenance
HH46,1265056938,,RF_ok
HH54,1265056938,,RF_ok
HH56,1265056938,,RF_ok
HH58,1264898538,1265056938.0,RF_maintenance
HH58,1265056938,,RF_ok
HH59,1264898538,1265056938.0,RF_maintenance
HH59,1265056938,,RF_ok
HH60,1264898538,1265056938.0,RF_maintenance
HH60,1265056938,,RF_ok
HH69,1265056938,,RF_ok
HH70,1265056938,,RF_ok
HH72,1264193598,1265056938.0,RF_maintenance
HH72,1265056938,,RF_ok
HH73,1264898538,1265056938.0,RF_maintenance
HH73,1265056938,,RF_ok
HH75,1264898538,1265056938.0,RF_maintenance
HH75,1265056938,,RF_ok
HH76,1264898538,1265056938.0,dish_maintenance
HH76,1265056938,,RF_maintenance
HH92,1265132538,,RF_ok
HH93,1264193598,1265132538.0,RF_maintenance
HH93,1265132538,,RF_ok
HH94,1265132538,,RF_ok
HH102,1265132538,,RF_ok
HH109,1264193598,1265132538.0,RF_maintenance
HH111,1264193598,1265132538.0,RF_maintenance
HH111,1265132538,,RF_ok
HH112,1265132538,,RF_ok
HH120,1265132538,,RF_ok
HH129,1264193598,1265132538.0,RF_maintenance
HH129,1265132538,,dish_maintenance
HH135,1265467338,,RF_ok
HH136,1265467338,,RF_ok
HH155,1264236138,1265467338.0,RF_maintenance
HH155,1265467338,,RF_ok
HH157,1264236138,1265467338.0,RF_maintenance
HH157,1265467338,,RF_ok
HH158,1264236138,1265467338.0,RF_maintenance
HH158,1265467338,,RF_ok
HH177,1264236138,1265467338.0,RF_maintenance
HH177,1265467338,,RF_ok
HH179,1264236138,1265467338.0,RF_maintenance
HH179,1265467338,,RF_ok
HH53,1265575338,,RF_ok
HH65,1265575338,,RF_maintenance
HH66,1265575338,,RF_maintenance
HH86,1265132538,1265575338.0,RF_ok
HH87,1265132538,1265575338.0,RF_ok
HH87,1265575338,,RF_maintenance
HH103,1265132538,1265575338.0,RF_ok
HH109,1265132538,1265575338.0,RF_ok
HH109,1265575338,,RF_maintenance
HH121,1265132538,1265575338.0,RF_ok
HH121,1265575338,,RF_maintenance
HH123,1265132538,1265575338.0,RF_ok
HH123,1265575338,,RF_maintenance
HH11,1265582538,,RF_maintenance
HH116,1265582538,,RF_maintenance
HH137,1265582538,,RF_maintenance
HH138,1265582538,,RF_maintenance
HH126,1265600538,,RF_maintenance
HH160,1264236138,1265726538.0,RF_maintenance
HH160,1265726538,,RF_ok
HH162,1264236138,1265726538.0,RF_maintenance
HH162,1265726538,,RF_ok
HH181,1264236138,1265726538.0,RF_maintenance
HH181,1265726538,,RF_ok
HH182,1264236138,1265726538.0,RF_maintenance
HH156,1264236138,1265906538.0,RF_maintenance
HH86,1265575338,1266504138.0,RF_maintenance
HH103,1265575338,1266504138.0,RF_maintenance
HH84,1265132538,1266597738.0,RF_ok
HH106,1265600538,1267897338.0,RF_maintenance
HH144,1264236138,1268404938.0,RF_maintenance
HH145,1264236138,1268404938.0,RF_maintenance
HH182,1265726538,,RF_ok
HH156,1265906538,,RF_ok
HH85,1266500538,,RF_ok
HH86,1266504138,,RF_ok
HH103,1266504138,,RF_ok
HH104,1266504138,,RF_ok
HH122,1266504138,,RF_ok
HH84,1266597738,,RF_maintenance
HH88,1267299738,,RF_maintenance
HH90,1264193598,1267299738.0,digital_maintenance
HH91,1264193598,1267299738.0,digital_maintenance
HH91,1267299738,,RF_maintenance
HH105,1264193598,1267299738.0,digital_maintenance
HH105,1267299738,,RF_maintenance
HH107,1264193598,1267299738.0,digital_maintenance
HH124,1267299738,,RF_maintenance
HH89,1267299738,1267897338.0,RF_maintenance
HH89,1267897338,,RF_ok
HH90,1267299738,1267897338.0,RF_maintenance
HH90,1267897338,,RF_ok
HH101,1267897338,,RF_ok
HH106,1267897338,,RF_ok
HH107,1267299738,1267897338.0,RF_maintenance
HH107,1267897338,,RF_ok
HH108,1267299738,1267897338.0,RF_maintenance
HH108,1267897338,,RF_ok
HH125,1267299738,1267897338.0,RF_maintenance
HH125,1267897338,,RF_ok
HH144,1268404938,,RF_ok
HH145,1268404938,,RF_ok
HH163,1264236138,1268404938.0,RF_maintenance
HH163,1268404938,,RF_ok
HH164,1264236138,1268404938.0,RF_maintenance
HH164,1268404938,,RF_ok
HH165,1264236138,1268404938.0,RF_maintenance
HH165,1268404938,,RF_ok
HH185,1264236138,1268404938.0,RF_maintenance
HH185,1268404938,,RF_ok
